,date,press,title,content,link
46861,2020.09.28.,글로벌경제,"[이슈분석] 햄버거 '토마토' 실종사건…""토마토, 언제쯤 볼 수 있을까""",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 지난 25일 기준 토마토 10㎏의 평균 도매가격은 6만2660원으로 지난달 2만9908원보다 두 배 이상 가격이 급등했다. 햄버거 프랜차이즈 업체들의 설명에 따르면... ,http://www.getnews.co.kr/view.php?ud=2020092815473394142fe691f917_16
46872,2020.09.28.,머니S언론사 선정,'토마토 빠진 햄버거'… 뺄 정도로 올랐나?,  실제 한국농수산식품유통공사(aT) 농산물유통정보에 따르면 25일 기준 토마토 10㎏ 평균 도매가는 6만2660원이다. 지난달 2만9908원 보다 두 배 이상 폭등했다. 토마토 생육 기간은 88~90일로 업계는 10월 말이 돼야 가격이 평년... ,http://moneys.mt.co.kr/news/mwView.php?no=2020092815258022850
46907,2020.09.28.,농민신문,"장수군·지역 농협, 농산물 판로 개척 ‘맞손’",  전북 장수군(군수 장영수)과 장수군 농협이 추석을 앞두고 지역농산물 판로 개척에 맞손을 잡았다. 장수군은... 27일까지 이어진 행사에서는 장수사과와 오미자·토마토 등 레드푸드 농산물과 오미자청·사과즙 등... ,http://www.nongmin.com/article/ar_detail.htm?seq_id=327381
46942,2020.09.28.,이투데이,토마토 수급비상…롯데리아·버거킹 등 토마토 빠진 햄버거 나온다?,"  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 25일 기준 토마토 10kg 도매 가격은 평균 6만2660원으로, 작년 같은 기간(2만9520원)에 비해 2배 이상 뛰었다. 토마토(1kg) 소매 가격 역시 25일 기준 7845원으로, 작년 같은... ",https://www.etoday.co.kr/news/view/1945631
46970,2020.09.28.,스카이데일리,"태풍에 금값된 토마토, 햄버거 프랜차이즈 비상",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 불과 1개월 전 2만9908원과 비교해 한 달 만에 2배로 올랐다. 1년 전 2만9520원과 비교해도 2배를 웃도는... ,http://www.skyedaily.com/news/news_view.html?ID=112908
46972,2020.09.28.,에너지경제,"포항시, 수박 첫 항공 수출 성공적","  포항시 오주훈 농식품유통과장은 ""꾸준히 수출되고 있는 사과를 중심으로 무, 배추, 토마토, 시금치, 포도, 수박 등 신선농산물 수출 확대로 포항시 농산물의 우수성을 세계에 알리는 데 최선을 다하겠다.""고 말했다. ",http://www.ekn.kr/news/article.html?no=525849
47005,2020.09.28.,국민일보,토마토가 햄버거에서 사라진 이유,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 지난 25일 기준 토마토 10㎏ 평균 도매가는 6만2660원이다. 지난달 2만9908원보다 배 이상 급등했다. 토마토 생육 기간은 88~90일로 이르면 10월 말에나 가격이 평년... ,http://news.kmib.co.kr/article/view.asp?arcid=0015056600&code=61141611&cp=nv
47015,2020.09.28.,머니S언론사 선정,"토마토 빠진 햄버거, 토마토 케첩 대신한다?",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 25일 기준 토마토 10㎏ 도매가격은 6만2660원으로 지난해 2만9520원보다 2배 이상 오른 상태다. 업계는 토마토 수급 안정화 시기를 10월 중순으로 내다봤다. 한 업계... ,http://moneys.mt.co.kr/news/mwView.php?no=2020092810488087781
47019,2020.09.28.,아시아경제언론사 선정,햄버거에서 토마토가 사라졌다…지구온난화 때문?,"  농산물유통정보에 따르면 지난 24일 기준 토마토 상품 평균 도매가는 10㎏당 6만2660원으로, 지난해... 이처럼 지구온난화로 인해 기후가 변화하면, 기존 농토의 생산성이 크게 떨어지면서 농산물 가격이 불안정해질 위험이... ",https://view.asiae.co.kr/article/2020092811153402870
47053,2020.09.28.,뉴시스,"롯데리아·버거킹, 토마토없는 햄버거 판다",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 25일 기준 토마토 10㎏ 평균 도매가는 6만2660원이다. 지난달 2만9908원 보다 두배 이상 급등했다. 토마토 생육 기간은 88~90일로 이르면 10월 말께야 가격이 평년... ,http://www.newsis.com/view/?id=NISX20200928_0001181606&cID=13001&pID=13000
47078,2020.09.28.,한국면세뉴스,"'갓스터치'는 옛말인가? 맘스터치, 식품위생법 위반 건수 가장 많아…'햄버거...",  올여름 기상 악화 등의 이유로 작황이 나빠져 가격이 급등했다. 한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 한 달 전인 2만9908원에 비해 2배 이상 올랐다. ,http://www.kdfnews.com/news/articleView.html?idxno=56920
47104,2020.09.28.,경북일보,"포항 수박, 홍콩으로 첫 항공 수출길 올라","  포항시 오주훈 농식품유통과장은 ""꾸준히 수출되고 있는 사과를 중심으로 무, 배추, 토마토, 시금치, 포도, 수박 등 신선농산물 수출 확대로 포항시 농산물의 우수성을 세계에 알리는 데 최선을 다하겠다""고 말했다. ",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2054031
47152,2020.09.28.,경향신문언론사 선정,"빈번해진 이상기후, 막연한 ‘환경’이 아닌 이젠 ‘먹고사는’ 문제 [기후위...",  장마·태풍으로 농산물 품귀에 최근 ‘토마토 빠진 햄버거’ 등장 기후위기는 조각난 빙하 타고 표류하는 북극곰만의 문제 아냐 광범위한 이상기상은 식량생산 타격 넘어 세계 경제에 큰 영향 “온실가스 안 줄이면... ,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009282143015&code=610103
47229,2020.09.28.,경향신문언론사 선정,"빈번해진 이상기후, 막연한 ‘환경’이 아닌 이젠 ‘먹고사는’ 문제 [기후위...","  장마·태풍으로 농산물 품귀에 최근 ‘토마토 빠진 햄버거’ 등장 기후위기는 조각난 빙하 타고 표류하는... 52일에 이른 긴 장마와 연이은 태풍 영향으로 가격이 급등한 것인데, 다른 패스트푸드 체인들도 사정은... ",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009282143015&code=610103
47280,2020.09.28.,한국농촌경제신문,시설하우스 '오이농사' 재미봤다,"  촉성토마토는 정식(아주심기)기에 태풍과 늦더위로 초기 수확량이 부족했으나, 겨울철 풍부한... 노지감귤은 착과수 증가와 해거리 현상으로 단수가 증가(22.0%)했으나, 극조생 품위 저하 및 태풍 피해로 비상품과가... ",http://www.kenews.co.kr/news/article.html?no=14674
47374,2020.09.28.,전라일보,"정읍시, 드라이브 스루 농산물 할인 판매 '완판'","  이번 행사는 코로나19를 비롯해 긴 장마와 태풍으로 피해를 입은 농업인을 돕고, 소비자에게는 품질 좋은 농산물을 저렴한 가격으로 제공하기 위해 마련됐다. 이날 열린 행사에는 배와 사과, 토마토 등 7개 품목으로... ",http://www.jeollailbo.com/news/articleView.html?idxno=609134
47443,2020.09.28.,한국농어민신문,"촉성 시설오이, 지난해 면적당 소득 최고",  촉성?토마토는?정식기에?태풍과?늦더위로?초기?수확량이?부족했으나?겨울철?풍부한... 노지감귤은?착과수?증가와?해거리?현상으로?단수가?22%?증가한?반면?극조생?품위?저하와?함께?태풍피... ,http://www.agrinet.co.kr/news/articleView.html?idxno=179911
47475,2020.09.28.,이코노믹리뷰,"[ER궁금증] 토마토 없는 햄버거, 시장에서 통할까",  지난 여름 유래 없는 긴 장마와 태풍 영향으로 토마토 가격이 급등한 탓이다. 이에 햄버거 프랜차이즈업계는... 버거킹 역시 공식 홈페이지에 “여름 이상 기후 및 태풍 영향으로 전국적으로 토마토 수급이 어려운 상황”... ,http://www.econovill.com/news/articleView.html?idxno=413611
47501,2020.09.28.,더퍼블릭,여름철 이상기후로 ‘토마토 빠진 햄버거’ 등장…버거프랜차이즈 ‘가격 인하...,  올해 태풍이 연이어 한반도를 강타하면서 국내산 토마토의 수급이 어려워졌다. 이에 따라 국내... 최근 롯데리아는 홈페이지를 통해 “최근 태풍으로 인해 국내산 토마토 수급이 원활하지 않다”며 “토마토 없이 메뉴가... ,http://www.thepublic.kr/news/newsview.php?ncode=1065602988594586
47506,2020.09.28.,뉴시스,"정읍시, '드라이브 스루' 농산물 판매행사 '완판'","  이번 행사는 코로나19를 비롯해 긴 장마와 태풍으로 피해를 입은 농업인을 돕고, 소비자에게는 품질 좋은 농산물을 저렴한 가격으로 제공하기 위해 마련됐다. 행사에서는 배와 사과, 토마토 등 7개 품목으로 구성된... ",http://www.newsis.com/view/?id=NISX20200928_0001182590&cID=10808&pID=10800
47519,2020.09.28.,SBS Biz,올 여름 잇단 태풍에 토마토 가격 2배로…수급 ‘비상’,"  올 여름 한반도를 덮친 태풍으로 토마토 수급에 차질이 빚어진 것으로 나타났습니다. 한국농수산식품유통공사에 따르면 지난 25일 토마토 10kg 도매 가격은 6만2천원 선으로, 한 달 전 2만9천원대의 두 배로 올랐습니다.... ",https://cnbc.sbs.co.kr/article_hub/10000997766?division=NAVER
47522,2020.09.28.,뉴스인사이드,"한반도 덮친 태풍 영향, 토마토 수급비상…롯데리아 ""안정될 때까지 가격 인하...","  사진=롯데리아 홈페이지 캡처 올여름 한반도를 덮친 태풍으로 인해 토마토 수급에 비상이 걸렸다. 지난 27일 세계일보의 보도에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아... ",http://www.newsinside.kr/news/articleView.html?idxno=1088584
47526,2020.09.28.,연합뉴스TV,올여름 태풍에 토마토 '금값'…햄버거서 빠진다,"  올여름 한반도를 할퀸 태풍 때문에 토마토 수급에 차질이 생기자 주요 햄버거 프랜차이즈에도 비상이 걸렸습니다. 한국농수산식품유통공사에 따르면 이달 토마토 10kg 도매가격은 6만 2,660원으로 1년 전 2만 9,520원의... ",http://www.yonhapnewstv.co.kr/MYH20200928002600038/?did=1825m
47577,2020.09.28.,JTBC,연평도 피살 공무원 수색 난항…남북 NLL 분쟁 재점화,  그 시큼하고 상큼한 토마토가 알고 봤더니 최근 태풍 때문에 토마토 수급에 문제가 생겼다는 거죠. 그래서 가격이 두 배로 뛰었답니다. 그래서 일부 업체는 다른 채소를 더 넣거나 해서 임시방편을 마련했다는 거죠.... ,http://news.jtbc.joins.com/article/article.aspx?news_id=NB11971672
47587,2020.09.28.,글로벌경제,"[이슈분석] 햄버거 '토마토' 실종사건…""토마토, 언제쯤 볼 수 있을까""","  회사 측은 ""최근 태풍으로 인하여 국내산 토마토 수급이 원활하지 않다""며 ""토마토 없이 메뉴가 제공될 수... 이에 대한 원인으로는 유례없이 길었던 장마와 한반도에 직접적으로 피해를 준 두 개의 태풍이 꼽힌다. 그런데... ",http://www.getnews.co.kr/view.php?ud=2020092815473394142fe691f917_16
47643,2020.09.28.,연합뉴스TV,"몸값 오른 토마토 햄버거서 빠져…""수급 안정 11월쯤""",  올해 긴 장마와 태풍의 영향으로 토마토 공급이 크게 줄어 햄버거 프랜차이즈들이 토마토를 뺀 햄버거를... 긴 장마에 이어 태풍까지 겹쳐 생산지에서 공급에 차질이 생긴 건데 이에 아예 토마토를 빼는 방법을 택한... ,http://www.yonhapnewstv.co.kr/MYH20200928017300641/?did=1825m
47692,2020.09.28.,머니S언론사 선정,'토마토 빠진 햄버거'… 뺄 정도로 올랐나?,  올 여름 한반도를 강타한 태풍과 장마로 토마토 수급이 어려워지면서 가격이 폭등해서다. 28일 관련업계에... 지나간 태풍과 장마 영향이다. 여름철 이상 기후가 토마토 작황 악화로 이어지면서 전국적으로 ‘토마토... ,http://moneys.mt.co.kr/news/mwView.php?no=2020092815258022850
47820,2020.09.28.,한겨레언론사 선정,롯데리아 햄버거에 토마토가 사라진 이유는…,"  지난 8월 태풍이 농가를 휩쓸고 지나가면서 국내산 토마토 수급이 어려워져서다. 28일 롯데리아 누리집을 보면, 롯데리아의 한우불고기·AZ(아재)버거·와규에디션2·핫크리스피버거 등 토마토가 포함된 버거 메뉴에... ",http://www.hani.co.kr/arti/economy/marketing/963900.html
47822,2020.09.28.,이투데이,토마토 수급비상…롯데리아·버거킹 등 토마토 빠진 햄버거 나온다?,"  장마와 태풍의 영향으로 토마토 수급에 비상이 걸리면서 결국 주요 햄버거 프랜차이즈가 토마토가 빠진 햄버거를 내놓게 됐다. 28일 롯데리아에 따르면 ""최근 태풍으로 인해 국내산 토마토 수급이 원활하지 않아... ",https://www.etoday.co.kr/news/view/1945631
47846,2020.09.28.,펜앤드마이크,햄버거에서 토마토 사라졌다!...태풍 여파로 토마토 수급에 차질,"  업체들은 올여름?태풍 때문에 토마토 수급에 곤란을 겪고 있다. 27일 외식업계에 따르면?롯데리아는 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아 토마토 없이 메뉴가 제공될 수 있다""고... ",http://www.pennmike.com/news/articleView.html?idxno=36326
47868,2020.09.28.,뉴시스,가격 상승한 토마토,  긴 장마와 연이은 태풍으로 토마토 수급이 어려워 가격이 상승한 28일 오전 서울 시내의 한 대형마트에 토마토가 진열 돼 있다. 2020.09.28. 20hwan@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를... ,http://www.newsis.com/view/?id=NISI20200928_0016728540
47869,2020.09.28.,뉴시스,긴 장마와 태풍 영향으로 귀해진 토마토,  긴 장마와 연이은 태풍으로 토마토 수급이 어려워 가격이 상승한 28일 오전 서울 시내의 한 대형마트에서 시민들이 토마토를 구매하고 있다. 2020.09.28. 20hwan@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,http://www.newsis.com/view/?id=NISI20200928_0016728537
47870,2020.09.28.,뉴시스,가격 상승한 토마토,  긴 장마와 연이은 태풍으로 토마토 수급이 어려워 가격이 상승한 28일 오전 서울 시내의 한 대형마트에서 한 시민이 토마토를 살펴보고 있다. 2020.09.28. 20hwan@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,http://www.newsis.com/view/?id=NISI20200928_0016728533
47876,2020.09.28.,농축유통신문,"작년 최고소득 농산물, 시설재배 '오이'·노지재배 '블루베리'","  촉성토마토는 정식기에 태풍과 늦더위로 초기 수확량이 부족했으나, 겨울철 풍부한 일조량으로 단수가... 노지감귤은 착과수 증가와 해거리 현상으로 단수가 증가(22.0%)했으나, 극조생 품위 저하 및 태풍 피해로... ",http://www.amnews.co.kr/news/articleView.html?idxno=43857
47894,2020.09.28.,스카이데일리,"태풍에 금값된 토마토, 햄버거 프랜차이즈 비상",  com) 기사입력 2020-09-28 12:41:35 ▲ 올 여름을 강타한 초강력 태풍으로 인해 토마토 가격이 배로 뛰자 햄버거에서 토마토를 볼 수 없게 됐다. 사진은 햄버거. [사진제공=게티이미지뱅크] 올 여름을 강타한 초강력 태풍으... ,http://www.skyedaily.com/news/news_view.html?ID=112908
47922,2020.09.28.,머니S언론사 선정,"토마토 빠진 햄버거, 토마토 케첩 대신한다?","  올여름 한반도를 강타한 태풍과 장마 피해로?토마토 수급이 어려워지면서다. 이에 따라 롯데리아는... 27일 외식업계에 따르면 롯데리아는 지난 24일 ""최근 태풍으로 인하여 국내산 토마토 수급이 원활하지 않아 토마토... ",http://moneys.mt.co.kr/news/mwView.php?no=2020092810488087781
47949,2020.09.28.,세계비즈,토마토 없는 맥날 ‘베이컨 토마토 디럭스’?… “재료값 비싸져서”,  이 같은 현상이 일어난 건 태풍 때문이다. 27일 외식업계에 따르면 올여름 한반도를 강타한 태풍 때문에 토마토 수급에 차질이 빚어졌고 가격이 급등했다. 주요 햄버거 프랜차이즈에 비상이 걸린 셈이다. 28일 한... ,http://www.segyebiz.com/newsView/20200928509955?OutUrl=naver
47951,2020.09.28.,내외뉴스통신,"""토마토 없는 햄버거"" 수급 비상, 왜?","  내외뉴스통신, NBNNEWS 이성원 기자 올 여름 한반도를 덮친 태풍과 긴 장마로 인해 토마토 수급에 비상이... 롯데리아는 27일 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아 토마토 없는 메뉴가... ",http://www.nbnnews.co.kr/news/articleView.html?idxno=428587
47960,2020.09.28.,아시아경제언론사 선정,햄버거에서 토마토가 사라졌다…지구온난화 때문?,"  올여름 한반도를 강타한 태풍과 장마 때문에 토마토 수급에 차질을 빚자, 햄버거 프랜차이즈들이... 이번 여름은 긴 장마와 연이은 태풍으로 인해 일조량이 평년에 크게 못 미쳤고, 이에 따라 작황이 나빠지면서 토마토... ",https://view.asiae.co.kr/article/2020092811153402870
47968,2020.09.28.,국민일보,토마토가 햄버거에서 사라진 이유,  장마와 태풍으로 토마토 수급에 차질이 빚어지고 있기 때문이다. 소비자들은 “밀가루값이 오르면 빵 없는... 롯데리아는 홈페이지에 “태풍으로 인해 국내산 토마토 수급이 원활하지 않다”며 “토마토 없이 메뉴가... ,http://news.kmib.co.kr/article/view.asp?arcid=0015056600&code=61141611&cp=nv
48013,2020.09.28.,한국면세뉴스,"'갓스터치'는 옛말인가? 맘스터치, 식품위생법 위반 건수 가장 많아…'햄버거...","  한편, 햄버거 업계는 위생 문제 뿐만 아니라 장마와 태풍의 영향으로 토마토 수급에 어려움을 겪는 등, 연이은 악재에 시달리고 있다. 롯데리아는 최근 태풍으로 인해 토마토 수급이 원활하지 않아 토마토 없이 메뉴가... ",http://www.kdfnews.com/news/articleView.html?idxno=56920
48084,2020.09.28.,SBS Biz,[핫이슈 키워드] 선 그은 북한·청와대 앞 릴레이 시위·국민이 죽었는데·개...,"  올여름 한반도를 덮친 태풍으로 토마토 수급에 차질이 빚어졌기 때문입니다. 한국농수산식품유통공사에 따르면 지난 25일 토마토 10kg 도매가격은 6만 2천 원 선으로, 한 달 전 2만 9천 원대의 두 배로 올랐습니다.... ",https://cnbc.sbs.co.kr/article_hub/10000997783?division=NAVER
