"date","요일","가격","중국화폐종가","당근거래량","당근_강수량_지속영향_size15","daedong_stock","etf","서울대_s2"
"2020.5.14","목요일",1237,172.86,393342.3,12.26351747,4555,3905,0.260792009
"2020.5.15","금요일",1176,173.54,311458,17.31504697,4630,3905,0.278384798
"2020.5.16","토요일",935,172.6676232,213738.4,17.62716272,4645.637733,3904.923616,0.237237237
"2020.5.18","월요일",1201,172.29,363758.2,20.97046223,4695,3905,0.375214408
"2020.5.19","화요일",1151,172.53,438565.5,13.98225479,4870,3920,0.290604027
"2020.5.20","수요일",1098,172.99,312556.1,23.43818113,4875,3945,0.249271609
"2020.5.21","목요일",1096,173.28,321371.2,23.37758737,4960,3965,0.358768971
"2020.5.22","금요일",1100,173.9,362586.9,23.41667794,4970,3940,0.282389449
"2020.5.23","토요일",1198,172.3096534,180390,23.43243142,4969.598562,3940.52551,0
"2020.5.25","월요일",1263,173.79,398419.8,18.49885006,5010,3950,0.310788382
"2020.5.26","화요일",1116,172.49,458705,22.87918828,5050,3945,0.262875197
"2020.5.27","수요일",1080,172.66,433048.6,8.929635475,4940,3965,0.249183896
"2020.5.28","목요일",1213,173.19,347693.4,9.55888012,4970,3970,0.245810056
"2020.5.29","금요일",1109,172.48,412596.2,12.38576475,5200,4010,0.263838965
"2020.5.30","토요일",953,171.8356503,147014,12.66187899,5224.349152,4029.839025,0.210743802
"2020.6.1","월요일",1273,171.48,479480.9,12.61497182,5160,4015,0.245112466
"2020.6.2","화요일",1131,171.69,388315.5,7.765591883,5210,3985,0.247612225
"2020.6.3","수요일",1185,170.76,335764.8,7.622961293,5270,3990,0.240522876
"2020.6.4","목요일",1160,171.01,308606.5,3.719556558,5250,4020,0.262453406
"2020.6.5","금요일",1190,169.7,459261.5,0.766403608,5240,4080,0.235994707
"2020.6.6","토요일",1097,171.3308719,163045,0.635001879,5410.036486,4090.791901,0.223503965
"2020.6.8","월요일",1201,169,485320,0.642247275,5770,4070,0.248736756
"2020.6.9","화요일",1126,169.31,365716,0.50274333,6130,4065,0.259304207
"2020.6.10","수요일",1122,168.6,221468,2.224396843,6000,4080,0.254021341
"2020.6.11","목요일",1112,170.69,425598.7,3.785606915,5800,4045,0.260778774
"2020.6.12","금요일",1228,169.86,359413.1,5.004577227,5500,4035,0.272407045
"2020.6.13","토요일",1079,170.8806,169585.8,13.08789929,5117.420487,4022.804626,0.266540643
"2020.6.15","월요일",1208,170.38,283486.6,13.08897407,5090,4020,0.287739783
"2020.6.16","화요일",1082,170.97,392232.2,13.00020293,5530,4040,0.227124415
"2020.6.17","수요일",1134,171.5,267341,14.3237655,5480,4035,0.255281014
"2020.6.18","목요일",1146,170.97,370639.6,20.043292,5580,4010,0.232022084
"2020.6.19","금요일",1169,171.31,273142,18.93933859,5580,4010,0.232272298
"2020.6.20","토요일",1034,170.5466888,143881.4,18.92125517,5685.459666,4004.945147,0.224543081
"2020.6.22","월요일",1191,171.09,404358.6,18.97660278,5920,3985,0.239984739
"2020.6.23","화요일",1100,171.02,311701.5,12.56148816,6130,3970,0.259313155
"2020.6.24","수요일",1019,170.36,341834,29.57987223,6000,3995,0.25607064
"2020.6.25","목요일",1088,169.82,247403.4,32.20617813,5740,3960,0.260334959
"2020.6.26","금요일",1120,170.04,304622.4,30.95945133,5880,3960,0.277172705
"2020.6.27","토요일",1050,170.3335635,159380.6,25.0107779,5948.669556,3932.76656,0.251587689
"2020.6.29","월요일",1205,169.31,363116.4,37.79808343,5990,3905,0.256146249
"2020.6.30","화요일",1275,169.73,318394.5,45.73047726,6100,3945,0.25
"2020.7.1","수요일",1214,169.89,321747.5,38.13293499,5990,4070,0.248907343
"2020.7.2","목요일",1143,169.6,340227,38.16135287,6050,4110,0.22406015
"2020.7.3","금요일",1278,169.65,317510,31.73830139,6160,4060,0.25124183
"2020.7.4","토요일",996,170.2370109,165194,37.12602029,6164.539242,4055.299028,0.245114007
"2020.7.6","월요일",1333,169.75,519002,37.17168734,6080,4080,0.276465626
"2020.7.7","화요일",1228,170.59,304827,41.01849681,6020,4085,0.236409901
"2020.7.8","수요일",1183,170.17,330547,31.99080045,6150,4085,0.246518987
"2020.7.9","목요일",1326,171.09,258840,33.20673431,6150,4120,0.265934066
"2020.7.10","금요일",1266,171.37,319307.4,52.57071778,6320,4135,0.257525084
"2020.7.11","토요일",910,170.2528177,118570,44.23695603,6578.623126,4111.869137,0.247797357
"2020.7.13","월요일",1377,171.93,394652.6,52.25512965,6690,4070,0.256527876
"2020.7.14","화요일",1096,171.91,271305.5,57.25509959,6630,4035,0.249582638
"2020.7.15","수요일",1242,171.76,337936,54.30308155,6840,4040,0.257562906
"2020.7.16","목요일",1321,172.39,351133.4,43.85664036,6780,4090,0.278000472
"2020.7.17","금요일",1240,172.08,328840.6,39.75665539,6700,4075,0.240371846
"2020.7.18","토요일",1105,170.3767707,136451,38.85085306,6646.724751,4080.063391,0.246771879
"2020.7.20","월요일",1320,171.93,415432.4,29.37624201,6550,4080,0.217888563
"2020.7.21","화요일",1253,171.01,292881,37.66849305,6440,4045,0.278224263
"2020.7.22","수요일",1207,170.99,256246.2,29.67173243,6620,4060,0.25232288
"2020.7.23","목요일",1136,171.52,191531.4,49.43411499,6890,4075,0.255846917
"2020.7.24","금요일",1216,171.16,259101.4,52.90887636,6750,4080,0.253072197
"2020.7.25","토요일",889,170.6046565,97319.5,55.47828636,6866.527806,4093.785713,0.206422018
"2020.7.27","월요일",1355,170.85,401521.3,61.01516723,6890,4080,0.239710445
"2020.7.28","화요일",1197,171.31,324622,53.1798121,6790,4030,0.25155631
"2020.7.29","수요일",1157,169.92,300018.2,56.1398572,7800,4045,0.261839183
"2020.7.30","목요일",1251,169.71,283843.1,46.1652236,7610,4055,0.263943441
"2020.7.31","금요일",1276,171.1,281501,39.85403983,7710,4060,0.249788911
"2020.8.1","토요일",1290,170.932262,38460,34.11401729,7491.308118,4076.080675,0.263811146
"2020.8.3","월요일",1291,170.81,432970,43.91348365,7220,4085,0.260544815
"2020.8.4","화요일",1312,171.07,275716.5,51.82034573,7290,4065,0.270827218
"2020.8.5","수요일",1291,170.95,290076,52.85170237,7160,4025,0.247735703
"2020.8.6","목요일",1229,170.17,221456.5,60.6675761,7310,4015,0.244622476
"2020.8.7","금요일",1295,170.57,287560,64.64361518,7180,4025,0.263688247
"2020.8.8","토요일",1271,171.3539208,151828,71.01370913,7246.51298,3999.904263,0.250069004
"2020.8.10","월요일",1419,170.28,369415.5,68.82717024,7320,3980,0.253020446
"2020.8.11","화요일",1284,170.56,303597.8,67.44328448,7160,3995,0.247744417
"2020.8.12","수요일",1316,170.54,259157.8,63.62306652,7190,3985,0.255608355
"2020.8.13","목요일",1247,170.59,300705,57.17136415,7150,4035,0.255595796
"2020.8.14","금요일",1328,170.77,303611.2,53.57158211,6920,4070,0.268345152
"2020.8.15","토요일",1263,171.8305491,144071.2,51.66109733,6629.505623,4113.889218,0.265046935
"2020.8.17","월요일",1424,170.64,429288.4,48.01651259,6416.412567,4155.913174,0.250558951
"2020.8.18","화요일",1337,170.86,348994.2,42.4420218,6410,4165,0.255503718
"2020.8.19","수요일",1286,170.72,266914.5,45.00285607,6480,4135,0.258171337
"2020.8.20","목요일",1283,171.34,265619.4,41.50633596,6040,4135,0.269012293
"2020.8.21","금요일",1204,172.19,276982.2,42.95684329,6040,4155,0.242531003
"2020.8.22","토요일",1167,172.2896454,128958.8,41.90420894,6110.618312,4154.273303,0.250791139
"2020.8.24","월요일",1424,171.74,346292.4,36.21405487,6260,4160,0.25557407
"2020.8.25","화요일",1271,171.73,312576.2,30.03652011,6570,4195,0.245167072
"2020.8.26","수요일",1299,171.99,343227,28.62330703,6590,4210,0.248980824
"2020.8.27","목요일",1337,172.22,239124,24.54441939,6290,4225,0.256320401
"2020.8.28","금요일",1318,171.93,224514.8,20.53553551,6350,4290,0.260662958
"2020.8.29","토요일",1273,172.657255,127220.2,20.88496806,6445.556424,4316.255351,0.280120482
"2020.8.31","월요일",1547,173.43,304590.8,20.82375047,6520,4305,0.270105282
"2020.9.1","화요일",1279,173.59,315948,17.98180383,6630,4290,0.266350766
"2020.9.2","수요일",1336,173.87,373705.5,42.43999248,6690,4285,0.246035679
"2020.9.3","목요일",1431,173.94,314943,50.87018414,6660,4265,0.24790833
"2020.9.4","금요일",1363,173.48,259282,45.28338219,6570,4250,0.265284974
"2020.9.5","토요일",1152,172.8594235,182499,52.07411499,6623.540896,4247.027741,0.275907766
"2020.9.7","월요일",1700,173.81,314554,70.82957535,6700,4250,0.246075851
"2020.9.8","화요일",1651,173.75,261585,71.16175874,6630,4250,0.259513872
"2020.9.9","수요일",1459,173.32,297368,70.39856445,6560,4245,0.280221571
"2020.9.10","목요일",1910,173.82,393783.4,70.81413003,6850,4265,0.260864745
"2020.9.11","금요일",1484,173.77,281195.2,46.59875986,6970,4295,0.249089437
"2020.9.12","토요일",1584,172.8221963,197896.6,55.79452086,6928.399558,4318.454712,0.24770146
"2020.9.14","월요일",1710,173.42,356381.6,63.23057497,6900,4335,0.254864556
"2020.9.15","화요일",1750,173.92,351801.8,58.86288613,6950,4325,0.256747606
"2020.9.16","수요일",1803,173.59,408399,42.5623525,6840,4260,0.282828009
"2020.9.17","목요일",1702,172.74,366091,63.67794814,6710,4325,0.295401054
"2020.9.18","금요일",1909,172.03,383874.2,63.32767381,6980,4440,0.284258744
"2020.9.19","토요일",1289,172.4716189,125881.6,40.58251785,7104.616061,4514.689572,0.272040534
"2020.9.21","월요일",2042,170.97,502229.6,29.96695979,6890,4485,0.279340239
"2020.9.22","화요일",1897,171.58,464411,28.53849681,6500,4370,0.269858613
"2020.9.23","수요일",1792,171.85,408298,28.79539271,6460,4370,0.264672613
"2020.9.24","목요일",1565,171.17,423233.2,10.74997369,6240,4315,0.264807475
"2020.9.25","금요일",1773,172.05,400527.2,10.01434047,6180,4325,0.261844326
"2020.9.26","토요일",1405,171.7337368,187076.2,8.0819767,6264.323351,4351.120818,0.259015331
"2020.9.28","월요일",2001,171.27,422012.6,10.07271702,6430,4325,0.271233564
